Timestamp,Time_Left_Sec,Price_Stream,Strike_Price,Diff,Up_Price,Best_Bid,Best_Ask,Extra,Slug
2026-01-09T06:25:08.823395+00:00,291,3116.13,no_price_data,-,0.74,0.74,0.75,,eth-updown-15m-1767939300
2026-01-09T06:25:17.069885+00:00,283,3116.15,no_price_data,-,0.78,0.77,0.78,,eth-updown-15m-1767939300
2026-01-09T06:25:25.515804+00:00,274,3116.62,no_price_data,-,0.81,0.80,0.81,,eth-updown-15m-1767939300
2026-01-09T06:25:33.736736+00:00,266,3116.43,no_price_data,-,0.79,0.78,0.79,,eth-updown-15m-1767939300
2026-01-09T06:25:40.199377+00:00,260,3116.39,no_price_data,-,0.79,0.78,0.79,,eth-updown-15m-1767939300
2026-01-09T06:25:49.375744+00:00,251,3116.38,no_price_data,-,0.81,0.81,0.82,,eth-updown-15m-1767939300
2026-01-09T06:25:58.603738+00:00,241,3116.73,no_price_data,-,0.82,0.82,0.83,,eth-updown-15m-1767939300
2026-01-09T06:26:06.488755+00:00,234,3116.52,no_price_data,-,0.82,0.82,0.83,,eth-updown-15m-1767939300
2026-01-09T06:26:12.560417+00:00,227,3116.50,no_price_data,-,0.82,0.82,0.83,,eth-updown-15m-1767939300
2026-01-09T06:26:19.177451+00:00,221,3116.44,no_price_data,-,0.83,0.83,0.84,,eth-updown-15m-1767939300
2026-01-09T06:26:25.277987+00:00,215,3116.45,no_price_data,-,0.83,0.83,0.84,,eth-updown-15m-1767939300
2026-01-09T06:26:29.809691+00:00,210,3116.45,no_price_data,-,0.83,0.83,0.84,,eth-updown-15m-1767939300
2026-01-09T06:26:35.699374+00:00,204,3116.45,no_price_data,-,0.84,0.84,0.85,,eth-updown-15m-1767939300
2026-01-09T06:26:41.639987+00:00,198,3116.41,no_price_data,-,0.85,0.85,0.86,,eth-updown-15m-1767939300
2026-01-09T06:26:48.195754+00:00,192,3116.45,no_price_data,-,0.81,0.81,0.82,,eth-updown-15m-1767939300
2026-01-09T06:26:55.547435+00:00,184,3116.26,no_price_data,-,0.81,0.81,0.82,,eth-updown-15m-1767939300
2026-01-09T06:27:02.513851+00:00,177,3116.24,no_price_data,-,0.83,0.83,0.84,,eth-updown-15m-1767939300
2026-01-09T06:27:11.188926+00:00,169,3116.09,no_price_data,-,0.82,0.82,0.83,,eth-updown-15m-1767939300
2026-01-09T06:27:19.958738+00:00,160,3116.09,no_price_data,-,0.82,0.82,0.83,,eth-updown-15m-1767939300
2026-01-09T06:27:28.296307+00:00,152,3116.01,no_price_data,-,0.84,0.84,0.85,,eth-updown-15m-1767939300
2026-01-09T06:27:36.841510+00:00,143,3115.94,no_price_data,-,0.85,0.85,0.86,,eth-updown-15m-1767939300
2026-01-09T06:27:45.731986+00:00,134,3115.31,no_price_data,-,0.71,0.71,0.72,,eth-updown-15m-1767939300
2026-01-09T06:27:54.095114+00:00,126,3114.98,no_price_data,-,0.64,0.63,0.64,,eth-updown-15m-1767939300
2026-01-09T06:28:02.688617+00:00,117,3114.99,no_price_data,-,0.65,0.64,0.65,,eth-updown-15m-1767939300
2026-01-09T06:28:11.244307+00:00,109,3114.99,no_price_data,-,0.67,0.66,0.67,,eth-updown-15m-1767939300
2026-01-09T06:28:18.779085+00:00,101,3115.04,no_price_data,-,0.68,0.67,0.68,,eth-updown-15m-1767939300
2026-01-09T06:28:25.130803+00:00,95,3115.03,no_price_data,-,0.68,0.67,0.68,,eth-updown-15m-1767939300
2026-01-09T06:28:31.125616+00:00,89,3115.08,no_price_data,-,0.84,0.84,0.85,,eth-updown-15m-1767939300
2026-01-09T06:28:37.646529+00:00,82,3115.29,no_price_data,-,0.84,0.83,0.86,,eth-updown-15m-1767939300
2026-01-09T06:28:43.612153+00:00,76,3115.34,no_price_data,-,0.79,0.78,0.80,,eth-updown-15m-1767939300
2026-01-09T06:28:49.366088+00:00,71,3115.28,no_price_data,-,0.69,0.68,0.69,,eth-updown-15m-1767939300
2026-01-09T06:28:55.270300+00:00,65,3115.11,no_price_data,-,0.71,0.71,0.72,,eth-updown-15m-1767939300
2026-01-09T06:29:00.391468+00:00,60,3115.11,no_price_data,-,0.90,0.89,0.90,,eth-updown-15m-1767939300
2026-01-09T06:29:07.152220+00:00,53,3115.32,no_price_data,-,0.94,0.93,0.94,,eth-updown-15m-1767939300
2026-01-09T06:29:18.199306+00:00,42,3115.36,no_price_data,-,0.89,0.87,0.91,,eth-updown-15m-1767939300
2026-01-09T06:29:30.705476+00:00,29,3114.52,no_price_data,-,0.14,0.12,0.16,,eth-updown-15m-1767939300
2026-01-09T06:29:41.757366+00:00,18,3114.03,no_price_data,-,0.03,0.02,0.03,,eth-updown-15m-1767939300
2026-01-09T06:29:52.836112+00:00,7,3114.15,no_price_data,-,0.42,0.83,0.01,,eth-updown-15m-1767939300
2026-01-09T06:29:58.534866+00:00,1,3114.30,no_price_data,-,0.42,0.83,0.01,,eth-updown-15m-1767939300
2026-01-09T06:30:04.201174+00:00,896,3114.71,3114.18,0.53,0.56,0.55,0.56,,eth-updown-15m-1767940200
2026-01-09T06:30:09.291291+00:00,891,3114.77,3114.18,0.59,0.46,0.45,0.46,,eth-updown-15m-1767940200
2026-01-09T06:30:15.088737+00:00,885,3113.89,3114.18,-0.29,0.46,0.45,0.46,,eth-updown-15m-1767940200
2026-01-09T06:30:21.222009+00:00,879,3113.89,3114.18,-0.29,0.46,0.45,0.46,,eth-updown-15m-1767940200
2026-01-09T06:30:28.034243+00:00,872,3113.93,3114.18,-0.25,0.46,0.45,0.46,,eth-updown-15m-1767940200
2026-01-09T06:30:33.473159+00:00,867,3113.92,3114.18,-0.26,0.45,0.44,0.45,,eth-updown-15m-1767940200
2026-01-09T06:30:38.148706+00:00,862,3113.71,3114.18,-0.47,0.42,0.42,0.43,,eth-updown-15m-1767940200
2026-01-09T06:30:47.258685+00:00,853,3113.66,3114.18,-0.52,0.46,0.45,0.46,,eth-updown-15m-1767940200
2026-01-09T06:30:56.019327+00:00,844,3113.82,3114.18,-0.36,0.48,0.48,0.49,,eth-updown-15m-1767940200
2026-01-09T06:31:03.113887+00:00,837,3114.00,3114.18,-0.18,0.47,0.47,0.48,,eth-updown-15m-1767940200
2026-01-09T06:31:11.835187+00:00,828,3114.63,3114.18,0.45,0.56,0.56,0.57,,eth-updown-15m-1767940200
2026-01-09T06:31:17.079631+00:00,823,3115.00,3114.18,0.82,0.57,0.57,0.58,,eth-updown-15m-1767940200
2026-01-09T06:31:27.541154+00:00,812,3115.55,3114.18,1.37,0.64,0.63,0.64,,eth-updown-15m-1767940200
2026-01-09T06:31:32.321044+00:00,808,3115.54,3114.18,1.36,0.62,0.62,0.63,,eth-updown-15m-1767940200
2026-01-09T06:31:37.983146+00:00,802,3115.50,3114.18,1.32,0.60,0.60,0.61,,eth-updown-15m-1767940200
2026-01-09T06:31:43.389099+00:00,797,3115.31,3114.18,1.13,0.60,0.60,0.61,,eth-updown-15m-1767940200
